row,split
2998,train
2999,train
3000,test
3001,train
3002,train
3003,train
3004,train
3005,train
3006,train
3007,train
3008,test
3009,train
3010,train
3011,train
3012,train
3013,train
3014,test
3015,train
3016,train
3017,train
3018,train
3019,test
3020,train
3021,train
3022,train
3023,train
3024,train
3025,train
3026,train
3027,train
3028,train
3029,train
3030,test
3031,test
3032,train
3033,train
3034,test
3035,test
3036,train
3037,train
3038,train
3039,train
3040,train
3041,train
3042,train
3043,train
3044,train
3045,train
3046,test
3047,train
3048,train
3049,train
3050,train
3051,train
3052,train
3053,train
3054,test
3055,train
3056,train
3057,train
3058,train
3059,train
3060,train
3061,train
3062,train
3063,train
3064,train
3065,train
3066,test
3067,test
3068,train
3069,train
3070,train
3071,train
3072,train
3073,train
3074,train
3075,train
3076,train
3077,test
3078,test
3079,train
3080,test
3081,train
3082,train
3083,train
3084,train
3085,train
3086,train
3087,train
3088,train
3089,train
3090,train
3091,train
3092,train
3093,test
3094,train
3095,train
3096,train
3097,train
3098,test
3099,train
3100,test
3101,test
3102,train
3103,train
3104,train
3105,train
3106,train
3107,test
3108,train
3109,test
3110,train
3111,train
3112,test
3113,train
3114,train
3115,train
3116,train
3117,train
3118,train
3119,test
3120,train
3121,train
3122,train
3123,train
3124,train
3125,train
3126,train
3127,train
3128,train
3129,train
3130,test
3131,train
3132,train
3133,train
3134,train
3135,test
3136,train
3137,train
3138,test
3139,train
3140,train
3141,train
3142,train
3143,train
3144,train
3145,train
3146,train
3147,train
3148,train
3149,train
3150,train
3151,train
3152,train
3153,train
3154,train
3155,train
3156,train
3157,train
3158,train
3159,train
3160,train
3161,test
3162,train
3163,train
3164,test
3165,train
3166,train
3167,train
3168,test
3169,train
3170,train
3171,train
3172,train
3173,train
3174,train
3175,train
3176,train
3177,train
3178,train
3179,test
3180,train
3181,train
3182,test
3183,test
3184,train
3185,train
3186,train
3187,train
3188,train
3189,test
3190,train
3191,train
3192,train
3193,train
3194,test
3195,test
3196,train
3197,train
3198,test
3199,train
3200,test
3201,train
3202,train
3203,train
3204,train
3205,test
3206,train
3207,test
3208,train
3209,train
3210,train
3211,train
3212,train
3213,test
3214,train
3215,train
3216,train
3217,train
3218,test
3219,train
3220,train
3221,train
3222,train
3223,train
3224,test
3225,train
3226,train
3227,train
3228,train
3229,train
3230,train
3231,train
3232,train
3233,train
3234,train
3235,train
3236,train
3237,train
3238,train
3239,test
3240,train
3241,train
3242,train
3243,test
3244,train
3245,train
3246,train
3247,train
3248,train
3249,train
3250,train
3251,train
3252,test
3253,test
3254,train
3255,train
3256,test
3257,train
3258,train
3259,train
3260,train
3261,train
3262,train
3263,train
3264,test
3265,train
3266,train
3267,train
3268,test
3269,train
3270,train
3271,train
3272,train
3273,train
3274,train
3275,train
3276,train
3277,test
3278,train
3279,train
3280,test
3281,test
3282,train
3283,train
3284,train
3285,train
3286,test
3287,test
3288,train
3289,train
3290,train
3291,train
3292,train
3293,train
3294,test
3295,test
3296,train
3297,train
3298,train
3299,train
3300,train
3301,test
3302,train
3303,train
3304,test
3305,test
3306,test
3307,train
3308,train
3309,train
3310,train
3311,train
3312,train
3313,train
3314,train
3315,train
3316,train
3317,train
3318,train
3319,test
3320,test
3321,train
3322,test
3323,train
3324,train
3325,train
3326,train
3327,train
3328,test
3329,train
3330,train
3331,train
3332,test
3333,train
3334,train
3335,train
3336,train
3337,train
3338,train
3339,test
3340,train
3341,test
3342,train
3343,train
3344,train
3345,train
3346,test
3347,train
3348,train
3349,test
3350,train
3351,train
3352,train
3353,train
3354,test
3355,train
3356,train
3357,train
3358,test
3359,train
3360,train
3361,train
3362,train
3363,train
3364,train
3365,train
3366,train
3367,train
3368,train
3369,train
3370,test
3371,test
3372,train
3373,train
3374,train
3375,train
3376,test
3377,train
3378,train
3379,train
3380,train
3381,train
3382,train
3383,train
3384,test
3385,train
3386,train
3387,train
3388,train
3389,test
3390,train
3391,test
3392,train
3393,train
3394,train
3395,train
3396,test
3397,train
3398,train
3399,train
3400,train
3401,train
3402,test
3403,test
3404,train
3405,train
3406,train
3407,train
3408,train
3409,test
3410,train
3411,train
3412,train
3413,test
3414,train
3415,train
3416,train
3417,train
3418,test
3419,test
3420,test
3421,train
3422,train
3423,train
3424,train
3425,train
3426,train
3427,train
3428,train
3429,train
3430,train
3431,train
3432,train
3433,train
3434,train
3435,train
3436,train
3437,test
3438,train
3439,train
3440,train
3441,train
3442,train
3443,train
3444,train
3445,train
3446,test
3447,train
3448,test
3449,test
3450,train
3451,train
3452,test
3453,train
3454,train
3455,train
3456,train
3457,train
3458,train
3459,test
3460,train
3461,train
3462,train
3463,train
3464,train
3465,test
3466,train
3467,train
3468,train
3469,test
3470,train
3471,train
3472,train
3473,test
3474,train
3475,train
3476,train
3477,train
3478,train
3479,test
3480,train
3481,test
3482,test
3483,train
3484,train
3485,test
3486,train
3487,train
3488,train
3489,train
3490,train
3491,train
3492,train
3493,train
3494,train
3495,train
3496,train
3497,train
3498,train
3499,train
3500,test
3501,train
3502,train
3503,train
3504,train
3505,test
3506,train
3507,train
3508,train
3509,train
3510,train
3511,train
3512,test
3513,train
3514,train
3515,train
3516,train
3517,train
3518,test
3519,test
3520,train
3521,train
3522,train
3523,train
3524,train
3525,train
3526,train
3527,train
3528,train
3529,test
3530,train
3531,train
3532,train
3533,train
3534,train
3535,test
3536,train
3537,train
3538,train
3539,train
3540,train
3541,train
3542,train
3543,train
3544,train
3545,train
3546,train
3547,train
3548,train
3549,train
3550,train
3551,train
3552,train
3553,train
3554,train
3555,train
3556,train
3557,train
3558,train
3559,test
3560,train
3561,train
3562,train
3563,train
3564,train
3565,test
3566,train
3567,train
3568,train
3569,train
3570,train
3571,train
3572,train
3573,train
3574,train
3575,train
3576,train
3577,train
3578,train
3579,train
3580,test
3581,train
3582,test
3583,test
3584,train
3585,test
3586,train
3587,train
3588,train
3589,test
3590,test
3591,train
3592,train
3593,test
3594,train
3595,train
3596,train
3597,train
3598,test
3599,train
3600,train
3601,train
3602,train
3603,train
3604,train
3605,train
3606,train
3607,train
3608,train
3609,train
3610,train
3611,train
3612,train
3613,test
3614,train
3615,train
3616,test
3617,train
3618,train
3619,train
3620,train
3621,train
3622,train
3623,train
3624,train
3625,train
3626,test
3627,train
3628,train
3629,train
3630,test
3631,train
3632,train
3633,train
3634,train
3635,train
3636,test
3637,test
3638,train
3639,train
3640,test
3641,train
3642,train
3643,train
3644,train
3645,train
3646,train
3647,train
3648,train
3649,test
3650,train
3651,train
3652,train
3653,train
3654,train
3655,train
3656,train
3657,test
3658,train
3659,test
3660,test
3661,test
3662,train
3663,train
3664,train
3665,train
3666,test
3667,train
3668,test
3669,train
3670,test
3671,test
3672,test
3673,train
3674,test
3675,train
3676,train
3677,train
3678,test
3679,train
3680,train
3681,train
3682,train
3683,train
3684,test
3685,train
3686,train
3687,train
3688,train
3689,train
3690,train
3691,train
3692,train
3693,test
3694,test
3695,train
3696,train
3697,test
3698,train
3699,train
3700,train
3701,train
3702,train
3703,train
3704,test
3705,train
3706,test
3707,train
3708,train
3709,train
3710,train
3711,train
3712,train
3713,test
3714,train
3715,train
3716,train
3717,test
3718,train
3719,train
3720,train
3721,train
3722,train
3723,train
3724,train
3725,train
3726,test
3727,train
3728,train
3729,test
3730,train
3731,test
3732,train
3733,train
3734,train
3735,train
3736,train
3737,train
3738,train
3739,test
3740,train
3741,train
3742,test
3743,test
3744,train
3745,train
3746,test
3747,train
3748,test
3749,test
3750,train
3751,test
3752,train
3753,test
3754,train
3755,train
3756,train
3757,test
3758,test
3759,train
3760,train
3761,train
3762,test
3763,train
3764,train
3765,train
3766,train
3767,train
3768,train
3769,test
3770,train
3771,train
3772,test
3773,train
3774,test
3775,test
3776,train
3777,train
3778,train
3779,test
3780,train
3781,test
3782,train
3783,train
3784,train
3785,test
3786,train
3787,test
3788,train
3789,train
3790,train
3791,test
3792,train
3793,test
3794,train
3795,test
3796,test
3797,train
3798,train
3799,train
3800,train
3801,train
3802,train
3803,train
3804,train
3805,train
3806,train
3807,train
3808,train
3809,train
3810,train
3811,train
3812,train
3813,train
3814,train
3815,train
3816,train
3817,test
3818,train
3819,train
3820,train
3821,train
3822,train
3823,train
3824,train
3825,train
3826,train
3827,train
3828,test
3829,train
3830,train
3831,train
3832,train
3833,test
3834,train
3835,train
3836,train
3837,train
3838,test
3839,test
3840,train
3841,test
3842,test
3843,test
3844,train
3845,test
3846,train
3847,train
3848,train
3849,test
3850,train
3851,train
3852,train
3853,train
3854,train
3855,test
3856,test
3857,train
3858,train
3859,test
3860,train
3861,test
3862,train
3863,test
3864,train
3865,train
3866,train
3867,train
3868,train
3869,train
3870,train
3871,train
3872,test
3873,train
3874,train
3875,train
3876,train
3877,train
3878,train
3879,train
3880,test
3881,test
3882,train
3883,train
3884,train
3885,test
3886,train
3887,train
3888,train
3889,train
3890,train
3891,train
3892,train
3893,train
3894,test
3895,test
3896,train
3897,test
3898,train
3899,test
3900,train
3901,train
3902,train
3903,train
3904,train
3905,train
3906,train
3907,train
3908,train
3909,train
3910,train
3911,train
3912,train
3913,train
3914,train
3915,train
3916,train
3917,train
3918,train
3919,train
3920,train
3921,train
3922,test
3923,train
3924,train
3925,train
3926,train
3927,train
3928,train
3929,train
3930,train
3931,train
3932,test
3933,test
3934,train
3935,train
3936,train
3937,train
3938,train
3939,test
3940,train
3941,train
3942,train
3943,train
3944,test
3945,train
3946,train
3947,test
3948,train
3949,train
3950,train
3951,train
3952,train
3953,train
3954,train
3955,train
3956,test
3957,train
3958,train
3959,train
3960,train
3961,train
3962,train
3963,train
3964,train
3965,test
3966,train
3967,train
3968,train
3969,train
3970,train
3971,test
3972,train
3973,train
3974,train
3975,train
3976,train
3977,train
3978,train
3979,test
3980,train
3981,train
3982,train
3983,test
3984,train
3985,train
3986,train
3987,test
3988,train
3989,train
3990,train
3991,train
3992,train
3993,train
3994,train
3995,train
3996,test
3997,train
3998,train
3999,test
4000,train
4001,train
4002,train
4003,train
4004,train
4005,test
4006,train
4007,train
4008,train
4009,train
4010,test
4011,train
4012,train
4013,train
4014,train
4015,train
4016,train
4017,train
4018,train
4019,train
4020,train
4021,test
4022,train
4023,train
4024,train
4025,test
4026,train
4027,train
4028,train
4029,train
4030,train
4031,train
4032,train
4033,train
4034,train
4035,train
4036,test
4037,train
4038,test
4039,train
4040,train
4041,train
4042,train
4043,train
4044,train
4045,train
4046,train
4047,train
4048,test
4049,train
4050,train
4051,train
4052,train
4053,test
4054,train
4055,train
4056,test
4057,test
4058,train
4059,test
4060,test
4061,train
4062,train
4063,train
4064,train
4065,test
4066,train
4067,test
4068,train
4069,train
4070,train
4071,train
4072,train
4073,test
4074,train
4075,train
4076,train
4077,train
4078,train
4079,train
4080,train
4081,train
4082,train
4083,train
4084,train
4085,train
4086,train
4087,train
4088,train
4089,train
4090,train
4091,train
4092,train
4093,train
4094,train
4095,train
4096,train
4097,train
4098,train
4099,train
4100,train
4101,train
4102,train
4103,test
4104,train
4105,train
4106,train
4107,train
4108,test
4109,train
4110,train
4111,train
4112,train
4113,train
4114,train
4115,train
4116,train
4117,train
4118,train
4119,test
4120,train
4121,train
4122,test
4123,train
4124,train
4125,train
4126,train
4127,train
4128,test
4129,train
4130,test
4131,train
4132,train
4133,train
4134,train
4135,train
4136,train
4137,train
4138,train
4139,train
4140,train
4141,train
4142,train
4143,train
4144,train
4145,train
4146,train
4147,test
4148,train
4149,test
4150,train
4151,train
4152,train
4153,train
4154,test
4155,train
4156,train
4157,test
4158,train
4159,train
4160,test
4161,train
4162,train
4163,train
4164,train
4165,train
4166,train
4167,train
4168,train
4169,train
4170,train
4171,train
4172,train
4173,test
4174,train
4175,test
4176,train
4177,train
4178,test
4179,train
4180,train
4181,train
4182,test
4183,train
4184,train
4185,train
4186,test
4187,train
4188,train
4189,train
4190,train
4191,train
4192,train
4193,train
4194,train
4195,train
4196,train
4197,train
4198,test
4199,train
4200,test
4201,train
4202,train
4203,train
4204,test
4205,train
4206,train
4207,test
4208,train
4209,train
4210,train
4211,test
4212,train
4213,test
4214,train
4215,train
4216,train
4217,train
4218,train
4219,train
4220,train
4221,train
4222,train
4223,train
4224,train
4225,train
4226,train
4227,train
4228,test
4229,train
4230,train
4231,train
4232,train
4233,train
4234,train
4235,test
4236,train
4237,train
4238,train
4239,test
4240,test
4241,train
4242,train
4243,train
4244,train
4245,train
4246,train
4247,train
4248,test
4249,train
4250,train
4251,train
4252,test
4253,test
4254,test
4255,train
4256,train
4257,train
4258,train
4259,train
4260,train
4261,train
4262,train
4263,train
4264,train
4265,train
4266,train
4267,train
